LOCODE,Country,Code,Country Name,Rules
MXHUE,MX,HUE,#REF!,#REF!
MXHJZ,MX,HJZ,#REF!,#REF!
MXHUJ,MX,HUJ,#REF!,#REF!
MXHUT,MX,HUT,#REF!,#REF!
MXHPA,MX,HPA,#REF!,#REF!
MXHHY,MX,HHY,#REF!,#REF!
MXHUP,MX,HUP,#REF!,#REF!
MXHUI,MX,HUI,#REF!,#REF!
MXHXC,MX,HXC,#REF!,#REF!
MXHXD,MX,HXD,#REF!,#REF!
MXHUN,MX,HUN,#REF!,#REF!
MXIGU,MX,IGU,#REF!,#REF!
MXIIG,MX,IIG,#REF!,#REF!
MXIMU,MX,IMU,#REF!,#REF!
MXIRP,MX,IRP,#REF!,#REF!
MXIRI,MX,IRI,#REF!,#REF!
MXISL,MX,ISL,#REF!,#REF!
MXISD,MX,ISD,#REF!,#REF!
MXISJ,MX,ISJ,#REF!,#REF!
MXSMI,MX,SMI,#REF!,#REF!
MXNLE,MX,NLE,#REF!,#REF!
MXAC3,MX,AC3,#REF!,#REF!
MXIST,MX,IST,#REF!,#REF!
MXIXM,MX,IXM,#REF!,#REF!
MXIMM,MX,IMM,#REF!,#REF!
MXIA2,MX,IA2,#REF!,#REF!
MXZIH,MX,ZIH,#REF!,#REF!
MXZIP,MX,ZIP,#REF!,#REF!
MXIZT,MX,IZT,#REF!,#REF!
MXXHC,MX,XHC,#REF!,#REF!
MXIR5,MX,IR5,#REF!,#REF!
MXQXT,MX,QXT,#REF!,#REF!
MXIXT,MX,IXT,#REF!,#REF!
MXJLM,MX,JLM,#REF!,#REF!
MXLCO,MX,LCO,#REF!,#REF!
MXIZP,MX,IZP,#REF!,#REF!
MXIS7,MX,IS7,#REF!,#REF!
MXJCN,MX,JCN,#REF!,#REF!
MXJPR,MX,JPR,#REF!,#REF!
MXJAA,MX,JAA,#REF!,#REF!
MXJAL,MX,JAL,#REF!,#REF!
MXJLC,MX,JLC,#REF!,#REF!
MXJDR,MX,JDR,#REF!,#REF!
MXJAO,MX,JAO,#REF!,#REF!
MXJLP,MX,JLP,#REF!,#REF!
MXJDP,MX,JDP,#REF!,#REF!
MXJU2,MX,JU2,#REF!,#REF!
MXJZA,MX,JZA,#REF!,#REF!
MXJES,MX,JES,#REF!,#REF!
MXJSM,MX,JSM,#REF!,#REF!
MXJIL,MX,JIL,#REF!,#REF!
MXJTP,MX,JTP,#REF!,#REF!
MXJPC,MX,JPC,#REF!,#REF!
MXJTC,MX,JTC,#REF!,#REF!
MXJDD,MX,JDD,#REF!,#REF!
MXJIZ,MX,JIZ,#REF!,#REF!
MXJMN,MX,JMN,#REF!,#REF!
MXJIQ,MX,JIQ,#REF!,#REF!
MXJIU,MX,JIU,#REF!,#REF!
MXPCJ,MX,PCJ,#REF!,#REF!
MXJOC,MX,JOC,#REF!,#REF!
MXJOJ,MX,JOJ,#REF!,#REF!
MXJOL,MX,JOL,#REF!,#REF!
MXJAZ,MX,JAZ,#REF!,#REF!
MXJRC,MX,JRC,#REF!,#REF!
MXJUL,MX,JUL,#REF!,#REF!
MXJRZ,MX,JRZ,#REF!,#REF!
MXJUZ,MX,JUZ,#REF!,#REF!
MXJUP,MX,JUP,#REF!,#REF!
MXJDZ,MX,JDZ,#REF!,#REF!
MXJUC,MX,JUC,#REF!,#REF!
MXLSN,MX,LSN,#REF!,#REF!
MXLBR,MX,LBR,#REF!,#REF!
MXCOF,MX,COF,#REF!,#REF!
MXLCZ,MX,LCZ,#REF!,#REF!
MXLAE,MX,LAE,#REF!,#REF!
MXLAH,MX,LAH,#REF!,#REF!
MXLAP,MX,LAP,#REF!,#REF!
MXPID,MX,PID,#REF!,#REF!
MXLPC,MX,LPC,#REF!,#REF!
MXLPU,MX,LPU,#REF!,#REF!
MXEXL,MX,EXL,#REF!,#REF!
MXTRI,MX,TRI,#REF!,#REF!
MXLTJ,MX,LTJ,#REF!,#REF!
MXLOM,MX,LOM,#REF!,#REF!
MXLDR,MX,LDR,#REF!,#REF!
MXLPZ,MX,LPZ,#REF!,#REF!
MXLDN,MX,LDN,#REF!,#REF!
MXSOO,MX,SOO,#REF!,#REF!
MXLZC,MX,LZC,#REF!,#REF!
MXLEN,MX,LEN,#REF!,#REF!
MXLER,MX,LER,#REF!,#REF!
MXLDV,MX,LDV,#REF!,#REF!
MXLIB,MX,LIB,#REF!,#REF!
MXLIN,MX,LIN,#REF!,#REF!
MXLDC,MX,LDC,#REF!,#REF!
MXLOL,MX,LOL,#REF!,#REF!
MXLOB,MX,LOB,#REF!,#REF!
MXLC2,MX,LC2,#REF!,#REF!
MXCIM,MX,CIM,#REF!,#REF!
MXLOP,MX,LOP,#REF!,#REF!
MXLTO,MX,LTO,#REF!,#REF!
MXLRO,MX,LRO,#REF!,#REF!
MXLCB,MX,LCB,#REF!,#REF!
MXLMM,MX,LMM,#REF!,#REF!
MXLRY,MX,LRY,#REF!,#REF!
MXLRE,MX,LRE,#REF!,#REF!
MXLUM,MX,LUM,#REF!,#REF!
MXMAD,MX,MAD,#REF!,#REF!
MXMDA,MX,MDA,#REF!,#REF!
MXMDK,MX,MDK,#REF!,#REF!
MXMHT,MX,MHT,#REF!,#REF!
MXMAR,MX,MAR,#REF!,#REF!
MXMDB,MX,MDB,#REF!,#REF!
MXZLO,MX,ZLO,#REF!,#REF!
MXMPP,MX,MPP,#REF!,#REF!
MXMAV,MX,MAV,#REF!,#REF!
MXMSC,MX,MSC,#REF!,#REF!
MXMLT,MX,MLT,#REF!,#REF!
MXMCA,MX,MCA,#REF!,#REF!
MXMMA,MX,MMA,#REF!,#REF!
MXMAM,MX,MAM,#REF!,#REF!
MXM6N,MX,M6N,#REF!,#REF!
MXMTE,MX,MTE,#REF!,#REF!
MXMTR,MX,MTR,#REF!,#REF!
MXMAZ,MX,MAZ,#REF!,#REF!
MXMZT,MX,MZT,#REF!,#REF!
MXMEM,MX,MEM,#REF!,#REF!
MXMQI,MX,MQI,#REF!,#REF!
MXMID,MX,MID,#REF!,#REF!
MXMPC,MX,MPC,#REF!,#REF!
MXMXL,MX,MXL,#REF!,#REF!
MXVDM,MX,VDM,#REF!,#REF!
MXMDC,MX,MDC,#REF!,#REF!
MXMEZ,MX,MEZ,#REF!,#REF!
MXMTL,MX,MTL,#REF!,#REF!
MXMCN,MX,MCN,#REF!,#REF!
MXMIC,MX,MIC,#REF!,#REF!
MXMGL,MX,MGL,#REF!,#REF!
MXMHI,MX,MHI,#REF!,#REF!
MXMPA,MX,MPA,#REF!,#REF!
MXMTT,MX,MTT,#REF!,#REF!
MXMDR,MX,MDR,#REF!,#REF!
MXMIR,MX,MIR,#REF!,#REF!
MXMSL,MX,MSL,#REF!,#REF!
MXMXQ,MX,MXQ,#REF!,#REF!
MXMOL,MX,MOL,#REF!,#REF!
MXLOV,MX,LOV,#REF!,#REF!
MXMTM,MX,MTM,#REF!,#REF!
MXTTE,MX,TTE,#REF!,#REF!
MXMTY,MX,MTY,#REF!,#REF!
MXMLM,MX,MLM,#REF!,#REF!
MXMRS,MX,MRS,#REF!,#REF!
MXMOR,MX,MOR,#REF!,#REF!
MXMRE,MX,MRE,#REF!,#REF!
MXMDF,MX,MDF,#REF!,#REF!
MXMUG,MX,MUG,#REF!,#REF!
MXNAC,MX,NAC,#REF!,#REF!
MXNDG,MX,NDG,#REF!,#REF!
MXNAN,MX,NAN,#REF!,#REF!
MXNAO,MX,NAO,#REF!,#REF!
MXNOL,MX,NOL,#REF!,#REF!
MXNAL,MX,NAL,#REF!,#REF!
MXNDJ,MX,NDJ,#REF!,#REF!
MXNAU,MX,NAU,#REF!,#REF!
MXNVA,MX,NVA,#REF!,#REF!
MXNVS,MX,NVS,#REF!,#REF!
MXNVO,MX,NVO,#REF!,#REF!
MXNAY,MX,NAY,#REF!,#REF!
MXSAN,MX,SAN,#REF!,#REF!
MXNHY,MX,NHY,#REF!,#REF!
MXNRO,MX,NRO,#REF!,#REF!
MXNOG,MX,NOG,#REF!,#REF!
MXROO,MX,ROO,#REF!,#REF!
MXNNA,MX,NNA,#REF!,#REF!
MXNOP,MX,NOP,#REF!,#REF!
MXNPC,MX,NPC,#REF!,#REF!
MXNCG,MX,NCG,#REF!,#REF!
MXNIR,MX,NIR,#REF!,#REF!
MXNUR,MX,NUR,#REF!,#REF!
MXNLD,MX,NLD,#REF!,#REF!
MXNLN,MX,NLN,#REF!,#REF!
MXNUO,MX,NUO,#REF!,#REF!
MXNUM,MX,NUM,#REF!,#REF!
MXOAX,MX,OAX,#REF!,#REF!
MXOBJ,MX,OBJ,#REF!,#REF!
MXOBR,MX,OBR,#REF!,#REF!
MXOCS,MX,OCS,#REF!,#REF!
MXOCO,MX,OCO,#REF!,#REF!
MXOYO,MX,OYO,#REF!,#REF!
MXOZA,MX,OZA,#REF!,#REF!
MXOJI,MX,OJI,#REF!,#REF!
MXOJO,MX,OJO,#REF!,#REF!
MXOJU,MX,OJU,#REF!,#REF!
MXOME,MX,OME,#REF!,#REF!
MXORL,MX,ORL,#REF!,#REF!
MXORI,MX,ORI,#REF!,#REF!
MXOT2,MX,OT2,#REF!,#REF!
MXOTU,MX,OTU,#REF!,#REF!
MXOXK,MX,OXK,#REF!,#REF!
MXOZU,MX,OZU,#REF!,#REF!
MXPAC,MX,PAC,#REF!,#REF!
MXPAJ,MX,PAJ,#REF!,#REF!
MXPQM,MX,PQM,#REF!,#REF!
MXPNT,MX,PNT,#REF!,#REF!
MXPAN,MX,PAN,#REF!,#REF!
MXEDN,MX,EDN,#REF!,#REF!
MXPAP,MX,PAP,#REF!,#REF!
MXPDX,MX,PDX,#REF!,#REF!
MXPPT,MX,PPT,#REF!,#REF!
MXPAQ,MX,PAQ,#REF!,#REF!
MXPRO,MX,PRO,#REF!,#REF!
MXPRS,MX,PRS,#REF!,#REF!
MXPSO,MX,PSO,#REF!,#REF!
MXPZO,MX,PZO,#REF!,#REF!
MXOEO,MX,OEO,#REF!,#REF!
MXPJM,MX,PJM,#REF!,#REF!
MXZPN,MX,ZPN,#REF!,#REF!
MXM5C,MX,M5C,#REF!,#REF!
MXPRT,MX,PRT,#REF!,#REF!
MXPER,MX,PER,#REF!,#REF!
MXPQA,MX,PQA,#REF!,#REF!
MXPIC,MX,PIC,#REF!,#REF!
MXPU2,MX,PU2,#REF!,#REF!
MXPIE,MX,PIE,#REF!,#REF!
MXPIJ,MX,PIJ,#REF!,#REF!
MXPLC,MX,PLC,#REF!,#REF!
MXPIN,MX,PIN,#REF!,#REF!
MXPNO,MX,PNO,#REF!,#REF!
MXPLS,MX,PLS,#REF!,#REF!
MXPCM,MX,PCM,#REF!,#REF!
MXLPY,MX,LPY,#REF!,#REF!
MXPLO,MX,PLO,#REF!,#REF!
MXPLM,MX,PLM,#REF!,#REF!
MXPUH,MX,PUH,#REF!,#REF!
MXPCA,MX,PCA,#REF!,#REF!
MXPOO,MX,POO,#REF!,#REF!
MXOPT,MX,OPT,#REF!,#REF!
MXPOM,MX,POM,#REF!,#REF!
MXPTN,MX,PTN,#REF!,#REF!
MXPIB,MX,PIB,#REF!,#REF!
MXPAZ,MX,PAZ,#REF!,#REF!
MXPGO,MX,PGO,#REF!,#REF!
MXPDO,MX,PDO,#REF!,#REF!
MXK6R,MX,K6R,#REF!,#REF!
MXPBC,MX,PBC,#REF!,#REF!
MXPDI,MX,PDI,#REF!,#REF!
MXPNA,MX,PNA,#REF!,#REF!
MXPTA,MX,PTA,#REF!,#REF!
MXPNG,MX,PNG,#REF!,#REF!
MXCOM,MX,COM,#REF!,#REF!
MXPXM,MX,PXM,#REF!,#REF!
MXPES,MX,PES,#REF!,#REF!
MX9PI,MX,9PI,#REF!,#REF!
MXPJZ,MX,PJZ,#REF!,#REF!
MXPUL,MX,PUL,#REF!,#REF!
MXPMD,MX,PMD,#REF!,#REF!
MXPMX,MX,PMX,#REF!,#REF!
MXPMS,MX,PMS,#REF!,#REF!
MXPPE,MX,PPE,#REF!,#REF!
MXPRC,MX,PRC,#REF!,#REF!
MXPVR,MX,PVR,#REF!,#REF!
MXPBJ,MX,PBJ,#REF!,#REF!
MXPCV,MX,PCV,#REF!,#REF!
MXPUC,MX,PUC,#REF!,#REF!
MXPCO,MX,PCO,#REF!,#REF!
MXZPA,MX,ZPA,#REF!,#REF!
MXPVN,MX,PVN,#REF!,#REF!
MXPPR,MX,PPR,#REF!,#REF!
MXPDB,MX,PDB,#REF!,#REF!
MXPDR,MX,PDR,#REF!,#REF!
MXPMR,MX,PMR,#REF!,#REF!
MXPUT,MX,PUT,#REF!,#REF!
MXQUP,MX,QUP,#REF!,#REF!
MXQRO,MX,QRO,#REF!,#REF!
MXQUI,MX,QUI,#REF!,#REF!
MXRBG,MX,RBG,#REF!,#REF!
MXRMA,MX,RMA,#REF!,#REF!
MXRAY,MX,RAY,#REF!,#REF!
MXREX,MX,REX,#REF!,#REF!
MXRDR,MX,RDR,#REF!,#REF!
MXRBL,MX,RBL,#REF!,#REF!
MXRDO,MX,RDO,#REF!,#REF!
MXRIV,MX,RIV,#REF!,#REF!
MXROD,MX,ROD,#REF!,#REF!
MXRMT,MX,RMT,#REF!,#REF!
MXROS,MX,ROS,#REF!,#REF!
MXRSR,MX,RSR,#REF!,#REF!
MXZRO,MX,ZRO,#REF!,#REF!
MXRST,MX,RST,#REF!,#REF!
MXSAB,MX,SAB,#REF!,#REF!
MXSBN,MX,SBN,#REF!,#REF!
MXSHO,MX,SHO,#REF!,#REF!
MXSAO,MX,SAO,#REF!,#REF!
MXSMC,MX,SMC,#REF!,#REF!
MXSCX,MX,SCX,#REF!,#REF!
MXSAV,MX,SAV,#REF!,#REF!
MXSLW,MX,SLW,#REF!,#REF!
MXSAL,MX,SAL,#REF!,#REF!
MXSYU,MX,SYU,#REF!,#REF!
MXSDJ,MX,SDJ,#REF!,#REF!
MXAND,MX,AND,#REF!,#REF!
MXSAH,MX,SAH,#REF!,#REF!
MXTIM,MX,TIM,#REF!,#REF!
MXSAX,MX,SAX,#REF!,#REF!
MXSAA,MX,SAA,#REF!,#REF!
MXZMK,MX,ZMK,#REF!,#REF!
MXSBS,MX,SBS,#REF!,#REF!
MXSBA,MX,SBA,#REF!,#REF!
MXSCR,MX,SCR,#REF!,#REF!
MXSCY,MX,SCY,#REF!,#REF!
MXSCM,MX,SCM,#REF!,#REF!
MXCXC,MX,CXC,#REF!,#REF!
MXSCB,MX,SCB,#REF!,#REF!
MXSZT,MX,SZT,#REF!,#REF!
MXSDG,MX,SDG,#REF!,#REF!
MXSDU,MX,SDU,#REF!,#REF!
MXSDO,MX,SDO,#REF!,#REF!
MXSFH,MX,SFH,#REF!,#REF!
MXSFP,MX,SFP,#REF!,#REF!
MXSFO,MX,SFO,#REF!,#REF!
MXSFD,MX,SFD,#REF!,#REF!
MXSJF,MX,SJF,#REF!,#REF!
MXSFA,MX,SFA,#REF!,#REF!
MXSFS,MX,SFS,#REF!,#REF!
MXSFR,MX,SFR,#REF!,#REF!
MXSFJ,MX,SFJ,#REF!,#REF!
MXSFL,MX,SFL,#REF!,#REF!
MXSGL,MX,SGL,#REF!,#REF!
MXSGA,MX,SGA,#REF!,#REF!
MXSGM,MX,SGM,#REF!,#REF!
MXSIO,MX,SIO,#REF!,#REF!
MXLSR,MX,LSR,#REF!,#REF!
MXT8Z,MX,T8Z,#REF!,#REF!
MXSJH,MX,SJH,#REF!,#REF!
MXSJD,MX,SJD,#REF!,#REF!
MXP7E,MX,P7E,#REF!,#REF!
MXZMD,MX,ZMD,#REF!,#REF!
MXSJS,MX,SJS,#REF!,#REF!
MXSJG,MX,SJG,#REF!,#REF!
MXZMI,MX,ZMI,#REF!,#REF!
MXSCO,MX,SCO,#REF!,#REF!
MXSJI,MX,SJI,#REF!,#REF!
MXGUE,MX,GUE,#REF!,#REF!
MXMP6,MX,MP6,#REF!,#REF!
MXSJT,MX,SJT,#REF!,#REF!
MXSJC,MX,SJC,#REF!,#REF!
MXSJL,MX,SJL,#REF!,#REF!
MXDSS,MX,DSS,#REF!,#REF!
MXSJR,MX,SJR,#REF!,#REF!
MXSJO,MX,SJO,#REF!,#REF!
MXSAS,MX,SAS,#REF!,#REF!
MXTXP,MX,TXP,#REF!,#REF!
MXSAJ,MX,SAJ,#REF!,#REF!
MXSLO,MX,SLO,#REF!,#REF!
MXSLU,MX,SLU,#REF!,#REF!
MXSLP,MX,SLP,#REF!,#REF!
MXUAC,MX,UAC,#REF!,#REF!
MXPDP,MX,PDP,#REF!,#REF!
MXSOB,MX,SOB,#REF!,#REF!
MXSMT,MX,SMT,#REF!,#REF!
MXSMA,MX,SMA,#REF!,#REF!
MXSMG,MX,SMG,#REF!,#REF!
MXSMH,MX,SMH,#REF!,#REF!
MXSME,MX,SME,#REF!,#REF!
MXSGX,MX,SGX,#REF!,#REF!
MXSND,MX,SND,#REF!,#REF!
MXSNT,MX,SNT,#REF!,#REF!
MXSPE,MX,SPE,#REF!,#REF!
MXZML,MX,ZML,#REF!,#REF!
MXSPD,MX,SPD,#REF!,#REF!
MXSPC,MX,SPC,#REF!,#REF!
MXSPG,MX,SPG,#REF!,#REF!
MXSPL,MX,SPL,#REF!,#REF!
MXSTP,MX,STP,#REF!,#REF!
MXSPT,MX,SPT,#REF!,#REF!
MXSNQ,MX,SNQ,#REF!,#REF!
MXSRF,MX,SRF,#REF!,#REF!
MXSSA,MX,SSA,#REF!,#REF!
MXSSB,MX,SSB,#REF!,#REF!
MXSUN,MX,SUN,#REF!,#REF!
MXSN2,MX,SN2,#REF!,#REF!
MXSA3,MX,SA3,#REF!,#REF!
MXSTC,MX,STC,#REF!,#REF!
MXSCA,MX,SCA,#REF!,#REF!
MXSCL,MX,SCL,#REF!,#REF!
MXXLA,MX,XLA,#REF!,#REF!
MXSCC,MX,SCC,#REF!,#REF!
MXSCN,MX,SCN,#REF!,#REF!
MXSCI,MX,SCI,#REF!,#REF!
MXSCF,MX,SCF,#REF!,#REF!
MXSAC,MX,SAC,#REF!,#REF!
MXSPA,MX,SPA,#REF!,#REF!
MXSCT,MX,SCT,#REF!,#REF!
MXTPX,MX,TPX,#REF!,#REF!
MXSAF,MX,SAF,#REF!,#REF!
MXSIC,MX,SIC,#REF!,#REF!
MXSMX,MX,SMX,#REF!,#REF!
MXSMQ,MX,SMQ,#REF!,#REF!
MXSRJ,MX,SRJ,#REF!,#REF!
MXSTR,MX,STR,#REF!,#REF!
MXSRL,MX,SRL,#REF!,#REF!
MXSTT,MX,STT,#REF!,#REF!
MXSQE,MX,SQE,#REF!,#REF!
MXSAM,MX,SAM,#REF!,#REF!
MXSAP,MX,SAP,#REF!,#REF!
MXSGP,MX,SGP,#REF!,#REF!
MXSTG,MX,STG,#REF!,#REF!
MXSTU,MX,STU,#REF!,#REF!
MXSTX,MX,STX,#REF!,#REF!
MXSAY,MX,SAY,#REF!,#REF!
MXSDT,MX,SDT,#REF!,#REF!
MXZMA,MX,ZMA,#REF!,#REF!
MXST2,MX,ST2,#REF!,#REF!
MXZSO,MX,ZSO,#REF!,#REF!
MX9SY,MX,9SY,#REF!,#REF!
MXY9S,MX,Y9S,#REF!,#REF!
MXSEY,MX,SEY,#REF!,#REF!
MXSIE,MX,SIE,#REF!,#REF!
MXSIL,MX,SIL,#REF!,#REF!
MXSIJ,MX,SIJ,#REF!,#REF!
MXSOC,MX,SOC,#REF!,#REF!
MXSGS,MX,SGS,#REF!,#REF!
MXSOL,MX,SOL,#REF!,#REF!
MXSOM,MX,SOM,#REF!,#REF!
MXSNR,MX,SNR,#REF!,#REF!
MXSON,MX,SON,#REF!,#REF!
MXSOT,MX,SOT,#REF!,#REF!
MXSCH,MX,SCH,#REF!,#REF!
MXTSC,MX,TSC,#REF!,#REF!
MXTAC,MX,TAC,#REF!,#REF!
MXTCP,MX,TCP,#REF!,#REF!
MXTAK,MX,TAK,#REF!,#REF!
MXTAL,MX,TAL,#REF!,#REF!
MXTMP,MX,TMP,#REF!,#REF!
MXTMZ,MX,TMZ,#REF!,#REF!
MXTMS,MX,TMS,#REF!,#REF!
MXTAM,MX,TAM,#REF!,#REF!
MXTSL,MX,TSL,#REF!,#REF!
MXTTR,MX,TTR,#REF!,#REF!
MXTAG,MX,TAG,#REF!,#REF!
MXTDA,MX,TDA,#REF!,#REF!
MXSW2,MX,SW2,#REF!,#REF!
MXTTY,MX,TTY,#REF!,#REF!
MXTAP,MX,TAP,#REF!,#REF!
MXTCH,MX,TCH,#REF!,#REF!
MXTAN,MX,TAN,#REF!,#REF!
MXTAR,MX,TAR,#REF!,#REF!
MXTXA,MX,TXA,#REF!,#REF!
MXTPA,MX,TPA,#REF!,#REF!
MXTPV,MX,TPV,#REF!,#REF!
MXTEI,MX,TEI,#REF!,#REF!
MXTCA,MX,TCA,#REF!,#REF!
MXTEM,MX,TEM,#REF!,#REF!
MXTCT,MX,TCT,#REF!,#REF!
MXTEC,MX,TEC,#REF!,#REF!
MXTCM,MX,TCM,#REF!,#REF!
MXTDG,MX,TDG,#REF!,#REF!
MXTCU,MX,TCU,#REF!,#REF!
MXTCN,MX,TCN,#REF!,#REF!
MXTXH,MX,TXH,#REF!,#REF!
MXTEL,MX,TEL,#REF!,#REF!
MXTPH,MX,TPH,#REF!,#REF!
MXCZP,MX,CZP,#REF!,#REF!
MXTEN,MX,TEN,#REF!,#REF!
MXTDT,MX,TDT,#REF!,#REF!
MXTDV,MX,TDV,#REF!,#REF!
MXTNP,MX,TNP,#REF!,#REF!
MXTSQ,MX,TSQ,#REF!,#REF!
MXSLT,MX,SLT,#REF!,#REF!
MXTEO,MX,TEO,#REF!,#REF!
MXTEU,MX,TEU,#REF!,#REF!
MXTEV,MX,TEV,#REF!,#REF!
MXTDL,MX,TDL,#REF!,#REF!
MXZ9T,MX,Z9T,#REF!,#REF!
MXTEP,MX,TEP,#REF!,#REF!
MXHTP,MX,HTP,#REF!,#REF!
MXTPS,MX,TPS,#REF!,#REF!
MXTPR,MX,TPR,#REF!,#REF!
MXTR2,MX,TR2,#REF!,#REF!
MXTPJ,MX,TPJ,#REF!,#REF!
MXTPT,MX,TPT,#REF!,#REF!
MXTPW,MX,TPW,#REF!,#REF!
MX4TE,MX,4TE,#REF!,#REF!
MXTPG,MX,TPG,#REF!,#REF!
MXZMG,MX,ZMG,#REF!,#REF!
MXTPQ,MX,TPQ,#REF!,#REF!
MXTPZ,MX,TPZ,#REF!,#REF!
MXMOT,MX,MOT,#REF!,#REF!
MXTEQ,MX,TEQ,#REF!,#REF!
MXTQQ,MX,TQQ,#REF!,#REF!
MXCAR,MX,CAR,#REF!,#REF!
MXTST,MX,TST,#REF!,#REF!
MXTTL,MX,TTL,#REF!,#REF!
MXTGO,MX,TGO,#REF!,#REF!
MXTXO,MX,TXO,#REF!,#REF!
MXTXM,MX,TXM,#REF!,#REF!
MXTEZ,MX,TEZ,#REF!,#REF!
MXTEA,MX,TEA,#REF!,#REF!
MXTEY,MX,TEY,#REF!,#REF!
MXTGT,MX,TGT,#REF!,#REF!
MXTXC,MX,TXC,#REF!,#REF!
MXTBC,MX,TBC,#REF!,#REF!
MXTHT,MX,THT,#REF!,#REF!
MXTIJ,MX,TIJ,#REF!,#REF!
MXTLZ,MX,TLZ,#REF!,#REF!
MXTIN,MX,TIN,#REF!,#REF!
MXTRP,MX,TRP,#REF!,#REF!
MXZTB,MX,ZTB,#REF!,#REF!
MXTIX,MX,TIX,#REF!,#REF!
MXTIZ,MX,TIZ,#REF!,#REF!
MXTZM,MX,TZM,#REF!,#REF!
MXTDM,MX,TDM,#REF!,#REF!
MXTLM,MX,TLM,#REF!,#REF!
MXTMO,MX,TMO,#REF!,#REF!
MXTVZ,MX,TVZ,#REF!,#REF!
MXTLA,MX,TLA,#REF!,#REF!
MXTLP,MX,TLP,#REF!,#REF!
MXTJT,MX,TJT,#REF!,#REF!
MXTDR,MX,TDR,#REF!,#REF!
MXTLL,MX,TLL,#REF!,#REF!
MXTPN,MX,TPN,#REF!,#REF!
MXTLQ,MX,TLQ,#REF!,#REF!
MX7TL,MX,7TL,#REF!,#REF!
MXTQP,MX,TQP,#REF!,#REF!
MXTLU,MX,TLU,#REF!,#REF!
MXTXL,MX,TXL,#REF!,#REF!
MXT3A,MX,T3A,#REF!,#REF!
MXTAX,MX,TAX,#REF!,#REF!
MXTLX,MX,TLX,#REF!,#REF!
MXTLY,MX,TLY,#REF!,#REF!
MXTOL,MX,TOL,#REF!,#REF!
MXTLC,MX,TLC,#REF!,#REF!
MXTOM,MX,TOM,#REF!,#REF!
MXTNL,MX,TNL,#REF!,#REF!
MXTON,MX,TON,#REF!,#REF!
MXTCO,MX,TCO,#REF!,#REF!
MX7TY,MX,7TY,#REF!,#REF!
MXTPB,MX,TPB,#REF!,#REF!
MXTRC,MX,TRC,#REF!,#REF!
MXTOR,MX,TOR,#REF!,#REF!
MX9TJ,MX,9TJ,#REF!,#REF!
MXTVS,MX,TVS,#REF!,#REF!
MXTUA,MX,TUA,#REF!,#REF!
MXTUL,MX,TUL,#REF!,#REF!
MXTLI,MX,TLI,#REF!,#REF!
MXTPC,MX,TPC,#REF!,#REF!
MXTTN,MX,TTN,#REF!,#REF!
MXTLT,MX,TLT,#REF!,#REF!
MXTLN,MX,TLN,#REF!,#REF!
MXTUY,MX,TUY,#REF!,#REF!
MXTXS,MX,TXS,#REF!,#REF!
MXTUX,MX,TUX,#REF!,#REF!
MXTGZ,MX,TGZ,#REF!,#REF!
MXUMN,MX,UMN,#REF!,#REF!
MXUHO,MX,UHO,#REF!,#REF!
MXURI,MX,URI,#REF!,#REF!
MXUGA,MX,UGA,#REF!,#REF!
MX2NB,MX,2NB,#REF!,#REF!
MXUPN,MX,UPN,#REF!,#REF!
MX9UM,MX,9UM,#REF!,#REF!
MXVAD,MX,VAD,#REF!,#REF!
MXVDB,MX,VDB,#REF!,#REF!
MXVDS,MX,VDS,#REF!,#REF!
MXVHM,MX,VHM,#REF!,#REF!
MXVRO,MX,VRO,#REF!,#REF!
MXVAL,MX,VAL,#REF!,#REF!
MXVES,MX,VES,#REF!,#REF!
MXVDA,MX,VDA,#REF!,#REF!
MXQET,MX,QET,#REF!,#REF!
MXVEP,MX,VEP,#REF!,#REF!
MXVCA,MX,VCA,#REF!,#REF!
MXVOC,MX,VOC,#REF!,#REF!
MXVER,MX,VER,#REF!,#REF!
MXVIE,MX,VIE,#REF!,#REF!
MXAZT,MX,AZT,#REF!,#REF!
MXVIB,MX,VIB,#REF!,#REF!
MXVC5,MX,VC5,#REF!,#REF!
MXVDG,MX,VDG,#REF!,#REF!
MXVDR,MX,VDR,#REF!,#REF!
MXVDZ,MX,VDZ,#REF!,#REF!
MXBVL,MX,BVL,#REF!,#REF!
MXVIF,MX,VIF,#REF!,#REF!
MXVGR,MX,VGR,#REF!,#REF!
MXVGO,MX,VGO,#REF!,#REF!
MXVIH,MX,VIH,#REF!,#REF!
MXVNR,MX,VNR,#REF!,#REF!
MXVGN,MX,VGN,#REF!,#REF!
MXVSA,MX,VSA,#REF!,#REF!
MXVHA,MX,VHA,#REF!,#REF!
MXOAY,MX,OAY,#REF!,#REF!
MXXLS,MX,XLS,#REF!,#REF!
MXXAL,MX,XAL,#REF!,#REF!
MXXZC,MX,XZC,#REF!,#REF!
MXXER,MX,XER,#REF!,#REF!
MX9AS,MX,9AS,#REF!,#REF!
MXXMO,MX,XMO,#REF!,#REF!
MXZMH,MX,ZMH,#REF!,#REF!
MXXON,MX,XON,#REF!,#REF!
MXXPI,MX,XPI,#REF!,#REF!
MXYAU,MX,YAU,#REF!,#REF!
MXYAV,MX,YAV,#REF!,#REF!
MXYZX,MX,YZX,#REF!,#REF!
MXYUK,MX,YUK,#REF!,#REF!
MXYUR,MX,YUR,#REF!,#REF!
